"","state","start_date","end_date","sample_size","answer","pct","pollster","transparency_score","Per.Capita.Disposable.Income..ACS.","One.Year.Change.Unemployment.Rate..BLS.","X4.Year.Change.Unemployment..BLS.","Percentage.Below.the.Poverty.Level..ACS.","X2020.Electoral.Result","edu_expenditure","house_price","fivethirtyeight_dem","fivethirtyeight_rep","feelingtherm_dem","feelingtherm_rep","affectivepolarization","State.Ideology","Immig_feeling_avg","harris_disbursement","trump_disbursement","White_population","Nonwhite_population","Age","Male","Female","Religion_Evan"
"4242","Wisconsin",2024-03-14,2024-03-18,1000,"Trump",43.4,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4243","Wisconsin",2024-03-08,2024-03-14,697,"Biden",39,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4244","Wisconsin",2024-03-08,2024-03-14,697,"Trump",41,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4245","Wisconsin",2024-03-08,2024-03-14,697,"Biden",46,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4246","Wisconsin",2024-03-08,2024-03-14,697,"Trump",45,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4247","Wisconsin",2024-02-20,2024-02-24,1000,"Biden",42.4,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4248","Wisconsin",2024-02-20,2024-02-24,1000,"Trump",45.2,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4249","Wisconsin",2024-02-20,2024-02-24,1000,"Biden",37.1,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4250","Wisconsin",2024-02-20,2024-02-24,1000,"Trump",40.8,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4251","Wisconsin",2024-02-20,2024-02-24,1000,"Harris",43.6,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4252","Wisconsin",2024-02-20,2024-02-24,1000,"Trump",47,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4253","Wisconsin",2024-02-20,2024-02-24,1000,"Trump",44.7,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4254","Wisconsin",2024-02-22,2024-02-23,941,"Biden",39,"Kaplan Strategies",4.5,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4255","Wisconsin",2024-02-22,2024-02-23,941,"Trump",41,"Kaplan Strategies",4.5,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4256","Wisconsin",2024-02-12,2024-02-18,702,"Biden",35,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4257","Wisconsin",2024-02-12,2024-02-18,702,"Trump",41,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4258","Wisconsin",2024-02-12,2024-02-18,702,"Biden",42,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4259","Wisconsin",2024-02-12,2024-02-18,702,"Trump",46,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4260","Wisconsin",2024-01-24,2024-01-31,930,"Biden",49,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4261","Wisconsin",2024-01-24,2024-01-31,930,"Trump",49,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4262","Wisconsin",2024-01-24,2024-01-31,808,"Biden",49,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4263","Wisconsin",2024-01-24,2024-01-31,808,"Trump",50,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4264","Wisconsin",2024-01-24,2024-01-31,930,"Biden",41,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4265","Wisconsin",2024-01-24,2024-01-31,808,"Biden",42,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4266","Wisconsin",2024-01-24,2024-01-31,930,"Biden",37,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4267","Wisconsin",2024-01-24,2024-01-31,930,"Trump",40,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4268","Wisconsin",2024-01-24,2024-01-31,808,"Biden",39,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4269","Wisconsin",2024-01-24,2024-01-31,808,"Trump",41,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4270","Wisconsin",2024-01-26,2024-01-30,1172,"Biden",39,"Beacon/Shaw",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4271","Wisconsin",2024-01-26,2024-01-30,1172,"Trump",42,"Beacon/Shaw",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4272","Wisconsin",2024-01-26,2024-01-30,1172,"Biden",47,"Beacon/Shaw",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4273","Wisconsin",2024-01-26,2024-01-30,1172,"Trump",47,"Beacon/Shaw",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4274","Wisconsin",2024-01-26,2024-01-30,1172,"Biden",37,"Beacon/Shaw",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4275","Wisconsin",2024-01-17,2024-01-23,863,"Biden",38,"Focaldata",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4276","Wisconsin",2024-01-17,2024-01-23,863,"Trump",43,"Focaldata",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4277","Wisconsin",2024-01-17,2024-01-23,NA,"Biden",49.3,"Focaldata",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4278","Wisconsin",2024-01-17,2024-01-23,NA,"Trump",50.7,"Focaldata",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4279","Wisconsin",2024-01-16,2024-01-21,697,"Biden",35,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4280","Wisconsin",2024-01-16,2024-01-21,697,"Trump",43,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4281","Wisconsin",2024-01-16,2024-01-21,697,"Biden",44,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4282","Wisconsin",2024-01-16,2024-01-21,697,"Trump",49,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4283","Wisconsin",2023-11-27,2023-12-06,681,"Biden",34,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4284","Wisconsin",2023-11-27,2023-12-06,681,"Trump",40,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4285","Wisconsin",2023-11-27,2023-12-06,681,"Biden",41,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4286","Wisconsin",2023-11-27,2023-12-06,681,"Trump",45,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4287","Wisconsin",2023-11-27,2023-12-01,550,"Biden",37,"J.L. Partners",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4288","Wisconsin",2023-11-27,2023-12-01,550,"Trump",32,"J.L. Partners",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4289","Wisconsin",2023-11-27,2023-12-01,550,"Biden",45,"J.L. Partners",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4290","Wisconsin",2023-11-27,2023-12-01,550,"Trump",41,"J.L. Partners",6,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4291","Wisconsin",2023-11-18,2023-11-23,870,"Biden",37.1,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4292","Wisconsin",2023-11-18,2023-11-23,870,"Trump",38.6,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4293","Wisconsin",2023-11-18,2023-11-23,817,"Biden",39,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4294","Wisconsin",2023-11-18,2023-11-23,817,"Trump",39,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4295","Wisconsin",2023-11-18,2023-11-23,870,"Biden",36.5,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4296","Wisconsin",2023-11-18,2023-11-23,870,"Trump",38.7,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4297","Wisconsin",2023-11-18,2023-11-23,817,"Biden",38.8,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4298","Wisconsin",2023-11-18,2023-11-23,817,"Trump",39.2,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4299","Wisconsin",2023-11-18,2023-11-23,870,"Biden",35.9,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4300","Wisconsin",2023-11-18,2023-11-23,870,"Trump",39.4,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4301","Wisconsin",2023-11-18,2023-11-23,817,"Biden",37.7,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4302","Wisconsin",2023-11-18,2023-11-23,817,"Trump",40,"Big Data Poll",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4303","Wisconsin",2023-10-30,2023-11-07,675,"Biden",46,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4304","Wisconsin",2023-10-30,2023-11-07,675,"Trump",47,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4305","Wisconsin",2023-10-30,2023-11-07,675,"Biden",36,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4306","Wisconsin",2023-10-30,2023-11-07,675,"Trump",38,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4307","Wisconsin",2023-10-30,2023-11-04,1000,"Biden",42.6,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4308","Wisconsin",2023-10-30,2023-11-04,1000,"Trump",43.8,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4309","Wisconsin",2023-10-30,2023-11-04,819,"Biden",45,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4310","Wisconsin",2023-10-30,2023-11-04,819,"Trump",45.2,"Emerson",7,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4311","Wisconsin",2023-10-22,2023-11-03,603,"Biden",47,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4312","Wisconsin",2023-10-22,2023-11-03,603,"Trump",45,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4313","Wisconsin",2023-10-22,2023-11-03,603,"Biden",47,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4314","Wisconsin",2023-10-22,2023-11-03,603,"Trump",45,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4315","Wisconsin",2023-10-22,2023-11-03,603,"Harris",46,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4316","Wisconsin",2023-10-22,2023-11-03,603,"Trump",47,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4317","Wisconsin",2023-10-22,2023-11-03,603,"Harris",46,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4318","Wisconsin",2023-10-22,2023-11-03,603,"Trump",48,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4319","Wisconsin",2023-10-22,2023-11-03,603,"Biden",44,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4320","Wisconsin",2023-10-22,2023-11-03,603,"Biden",44,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4321","Wisconsin",2023-10-22,2023-11-03,603,"Biden",39,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4322","Wisconsin",2023-10-22,2023-11-03,603,"Biden",39,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4323","Wisconsin",2023-10-22,2023-11-03,603,"Biden",37,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4324","Wisconsin",2023-10-22,2023-11-03,603,"Trump",35,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4325","Wisconsin",2023-10-22,2023-11-03,603,"Biden",37,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4326","Wisconsin",2023-10-22,2023-11-03,603,"Trump",35,"Siena/NYT",9,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4327","Wisconsin",2023-10-26,2023-11-02,908,"Biden",50,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4328","Wisconsin",2023-10-26,2023-11-02,908,"Trump",48,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4329","Wisconsin",2023-10-26,2023-11-02,908,"Biden",48,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4330","Wisconsin",2023-10-26,2023-11-02,908,"Biden",44,"Marquette Law School",10,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4331","Wisconsin",2023-10-05,2023-10-10,700,"Biden",44,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4332","Wisconsin",2023-10-05,2023-10-10,700,"Trump",46,"Morning Consult",3,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4333","Wisconsin",2023-10-01,2023-10-04,532,"Biden",39.5,"Emerson",8,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4334","Wisconsin",2023-10-01,2023-10-04,532,"Trump",42,"Emerson",8,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4335","Wisconsin",2023-09-25,2023-09-26,673,"Biden",48,"PPP",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4336","Wisconsin",2023-09-25,2023-09-26,673,"Trump",44,"PPP",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4337","Wisconsin",2023-06-14,2023-06-28,500,"Biden",53,"Prime Group",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4338","Wisconsin",2023-06-14,2023-06-28,500,"Trump",47,"Prime Group",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4339","Wisconsin",2023-06-08,2023-06-13,913,"Biden",52,"Marquette Law School",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4340","Wisconsin",2023-06-08,2023-06-13,913,"Trump",43,"Marquette Law School",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4341","Wisconsin",2023-06-08,2023-06-13,913,"Biden",49,"Marquette Law School",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
"4342","Wisconsin",2023-04-17,2023-04-20,500,"Biden",46,"Public Opinion Strategies",NA,57210,0.1,-0.2,0.11,1,15588,385909,48.4746479,45.590274,48.37113,37.09622,11.27491,1,1.7,941403.98,81252.42,0.81,0.17,39.6,0.5,0.5,0.15
